,Department,Course_Num,Class_Num,Section_Num,Class_Type,Credits,Seat_Count,Meeting_Place,Meeting_Time,Meeting_Dates,Professor
2840,PHIL,1710,18241,109,Discussion,0,20,Physics Bldg 210, 12:00pm - 12:50pm,Fr,Jimin Lee
2841,PHIL,1740,12030,100,Lecture,3,120,Clark Hall 108, 10:00am - 10:50am,MoWe,Rebecca Stangl
2842,PHIL,1740,12031,101,Discussion,0,20,New Cabell Hall 303, 7:00pm - 7:50pm,Th,Elyse Oakley
2843,PHIL,1740,12032,102,Discussion,0,20,New Cabell Hall 287, 5:00pm - 5:50pm,Th,Elyse Oakley
2844,PHIL,1740,12033,103,Discussion,0,20,New Cabell Hall 211, 6:00pm - 6:50pm,Th,Elyse Oakley
2845,PHIL,1740,12714,104,Discussion,0,20,Maury Hall 113, 9:00am - 9:50am,Fr,William Vincent
2846,PHIL,1740,12715,105,Discussion,0,20,Maury Hall 113, 10:00am - 10:50am,Fr,William Vincent
2847,PHIL,1740,12716,106,Discussion,0,20,Monroe Hall 114, 11:00am - 11:50am,Fr,William Vincent
2848,PHIL,2120,10371,100,Lecture,3,60,Maury Hall 115, 9:00am - 9:50am,MoWe,Jorge Secada
2849,PHIL,2120,10372,101,Discussion,0,20,New Cabell Hall 395, 7:00pm - 7:50pm,Th,Travis Tanner
2850,PHIL,2120,10373,102,Discussion,0,20,New Cabell Hall 411, 5:00pm - 5:50pm,Th,Travis Tanner
2851,PHIL,2120,10374,103,Discussion,0,20,New Cabell Hall 207, 6:00pm - 6:50pm,Th,Travis Tanner
2852,PHIL,2330,19397,100,Lecture,3,60,Monroe Hall 124, 10:00am - 10:50am,MoWe,Paul Humphreys
2853,PHIL,2330,19398,101,Discussion,0,20,Dell 2 102, 4:00pm - 4:50pm,Th,Nikolina Cetic
2854,PHIL,2330,19399,102,Discussion,0,20,New Cabell Hall 415, 5:00pm - 5:50pm,Th,Nikolina Cetic
2855,PHIL,2330,19400,103,Discussion,0,20,New Cabell Hall 187, 6:00pm - 6:50pm,Th,Nikolina Cetic
2856,PHIL,2500,13006,200,Lecture,3,20,Cocke Hall 115, 3:00pm - 4:15pm,MoWe,Benjamin Bagley
2857,PHIL,2500,19895,300,Lecture,3,20,Gibson Hall 142, 2:00pm - 3:15pm,TuTh,Benjamin Bagley
2858,PHIL,2640,13007,100,SEM,3,60,Maury Hall 104, 2:00pm - 2:50pm,TuTh,Elizabeth Barnes
2859,PHIL,2640,18246,101,Discussion,0,20,Fayerweather Hall 206, 9:00am - 9:50am,Fr,Stephen Marrone
2860,PHIL,2640,18247,102,Discussion,0,20,Fayerweather Hall 206, 10:00am - 10:50am,Fr,Stephen Marrone
2861,PHIL,2640,18248,103,Discussion,0,20,Fayerweather Hall 206, 11:00am - 11:50am,Fr,Stephen Marrone
2862,PHIL,2650,18249,100,Lecture,3,60,Monroe Hall 124, 11:00am - 11:50am,MoWe,Benjamin Bagley
2863,PHIL,2650,18250,101,Discussion,0,20,Physics Bldg 210, 4:00pm - 4:50pm,Th,Ethan Butt
2864,PHIL,2650,18251,102,Discussion,0,20,Physics Bldg 210, 5:00pm - 5:50pm,Th,Ethan Butt
2865,PHIL,2650,18252,103,Discussion,0,20,Physics Bldg 218, 6:00pm - 6:50pm,Th,Ethan Butt
2866,PHIL,2652,19401,100,Lecture,3,60,Maury Hall 104, 8:00am - 8:50am,TuTh,Walter Ott
2867,PHIL,2652,19403,101,Discussion,0,20,Shannon House 109, 9:00am - 9:50am,Fr,Kirra Hyde
2868,PHIL,2652,19404,102,Discussion,0,20,Shannon House 109, 10:00am - 10:50am,Fr,Kirra Hyde
2869,PHIL,2652,19405,103,Discussion,0,20,Shannon House 111, 12:00pm - 12:50pm,Fr,Kirra Hyde
2870,PHIL,2660,18253,100,Lecture,3,60,Maury Hall 104, 9:00am - 9:50am,TuTh,Trenton Merricks
2871,PHIL,2660,18254,101,Discussion,0,20,Fayerweather Hall 215, 9:00am - 9:50am,Fr,Yan Nok Fung
2872,PHIL,2660,18255,102,Discussion,0,20,Fayerweather Hall 215, 10:00am - 10:50am,Fr,Yan Nok Fung
2873,PHIL,2660,18256,103,Discussion,0,20,Fayerweather Hall 215, 11:00am - 11:50am,Fr,Yan Nok Fung
2874,PHIL,2780,18257,100,Lecture,3,60,Monroe Hall 124, 5:00pm - 5:50pm,MoWe,Loren Lomasky
2875,PHIL,2780,18258,101,Discussion,0,15,New Cabell Hall 042, 4:00pm - 4:50pm,Th,Zachary Puetz
2876,PHIL,2780,18259,102,Discussion,0,20,New Cabell Hall 209, 5:00pm - 5:50pm,Th,Zachary Puetz
2877,PHIL,2780,18260,103,Discussion,0,20,New Cabell Hall 115, 6:00pm - 6:50pm,Th,Zachary Puetz
2878,PHIL,3010,19188,001,Lecture,3,30,New Cabell Hall 132, 2:00pm - 3:15pm,MoWe,Erin Eaker
2879,PHIL,3110,18261,001,Lecture,3,30,New Cabell Hall 485, 2:00pm - 3:15pm,TuTh,Ian McCready-Flora
2880,PHIL,3140,18262,001,Lecture,3,30,New Cabell Hall 309, 9:30am - 10:45am,TuTh,Zita Toth
2881,PHIL,3320,13011,001,Lecture,3,30,New Cabell Hall 168, 2:00pm - 3:15pm,MoWe,Harold Langsam
2882,PHIL,3330,18263,001,Lecture,3,30,Cocke Hall 115, 9:30am - 10:45am,TuTh,Walter Ott
2883,PHIL,3400,12382,001,Lecture,3,30,New Cabell Hall 383, 11:00am - 12:15pm,TuTh,Ross Cameron
2884,PHIL,3500,12530,001,SEM,3,30,Monroe Hall 111, 12:30pm - 1:45pm,TuTh,Nate Adams
2885,PHIL,3710,12531,001,Lecture,3,30,Cocke Hall 115, 12:30pm - 1:45pm,TuTh,Talbot Brewer
2886,PHIL,3800,12412,001,SEM,3,30,Cocke Hall 115, 11:00am - 12:15pm,TuTh,Elizabeth Barnes
2887,PHIL,4993,13919,001,IND,1 - 3,10,TBA,TBA,,Ross Cameron
2888,PHIL,4995,11986,001,IND,1 - 3,5,TBA,TBA,,Ross Cameron
2889,PHIL,4999,12274,001,IND,3,10,TBA,TBA,,Ross Cameron
2890,PHIL,5530,18264,001,SEM,3,9,Cocke Hall 108, 3:30pm - 6:00pm,Mo,Jorge Secada
2891,PHIL,5560,18265,001,SEM,3,9,Cocke Hall 108, 6:00pm - 8:30pm,We,Loren Lomasky
2892,PHIL,7510,18267,001,SEM,3,9,Cocke Hall 108, 10:00am - 12:30pm,Th,Ian McCready-Flora
2893,PHIL,7575,19647,001,SEM,3,9,Cocke Hall 108, 1:00pm - 3:30pm,Mo,Paul Humphreys
2894,PHIL,7770,13015,001,SEM,3,9,Cocke Hall 108, 3:30pm - 6:00pm,Tu,Nate Adams
2895,PHIL,7995,10375,001,IND,1 - 12,20,TBA,TBA,,Harold Langsam
2896,PHIL,8540,18268,001,SEM,3,9,Cocke Hall 108, 1:00pm - 3:30pm,We,Rebecca Stangl
2897,PHIL,8570,19438,002,SEM,3,9,Cocke Hall 108, 1:00pm - 3:30pm,Tu,Trenton Merricks
2898,PHIL,8995,20302,001,IND,3,9,TBA,TBA,,Walter Ott
2899,PHIL,8995,20355,002,IND,3,30,TBA,TBA,,Ross Cameron
2900,PHIL,8995,20356,003,IND,3,30,TBA,TBA,,Antonia LoLordo
2901,PHIL,9700,12454,001,SEM,3,9,New Cabell Hall 036, 1:00pm - 3:30pm,Th,Antonia LoLordo
2902,PHIL,9998,10376,001,IND,1 - 12,20,TBA,TBA,,Harold Langsam
2903,PHIL,9999,10901,003,IND,1 - 12,30,TBA,TBA,,Trenton Merricks
2904,PHIL,9999,11500,004,IND,1 - 12,30,TBA,TBA,,Paul Humphreys
2905,PHIL,9999,11931,007,IND,1 - 12,30,TBA,TBA,,Talbot Brewer
2906,PHIL,9999,12034,008,IND,1 - 12,30,TBA,TBA,,Ross Cameron
2907,PHIL,9999,12035,010,IND,1 - 12,30,TBA,TBA,,Walter Ott
2908,PHIL,9999,12036,011,IND,1 - 12,30,TBA,TBA,,Harold Langsam
2909,PHIL,9999,12037,012,IND,1 - 12,30,TBA,TBA,,Elizabeth Barnes
2910,PHIL,9999,12038,013,IND,1 - 12,30,TBA,TBA,,Brie Gertler
2911,PHIL,9999,12039,014,IND,1 - 12,30,TBA,TBA,,Jorge Secada
2912,PHIL,9999,12921,015,IND,1 - 12,30,TBA,TBA,,Rebecca Stangl
2913,PHYS,1010,12391,001,Lecture,3,100,Physics Bldg 204, 12:30pm - 1:45pm,TuTh,Olivier Pfister
2914,PHYS,1060,10377,001,Lecture,3,236,Physics Bldg 203, 1:00pm - 1:50pm,MoWeFr,Louis Bloomfield
2915,PHYS,1425,10378,001,Lecture,3,180,Physics Bldg 203, 9:00am - 9:50am,MoWeFr,E Dukes
2916,PHYS,1425,10379,002,Lecture,3,210,Physics Bldg 203, 10:00am - 10:50am,MoWeFr,E Dukes
2917,PHYS,1425,10380,003,Lecture,3,210,Physics Bldg 203, 11:00am - 11:50am,MoWeFr,Chris Neu
2918,PHYS,1425,19857,101,Discussion,0,240,TBA, 6:30pm - 8:00pm,We,Staff02/12 
2919,PHYS,1425,19858,102,Discussion,0,240,TBA, 8:30pm - 10:00pm,We,Staff02/12 
2920,PHYS,1429,10381,001,Laboratory,1,2,Physics Bldg 215, 12:00pm - 1:50pm,Mo,Maksim Bychkov
2921,PHYS,1429,10382,002,Laboratory,1,2,Physics Bldg 215, 2:00pm - 3:50pm,Mo,Maksim Bychkov
2922,PHYS,1429,10383,003,Laboratory,1,2,Physics Bldg 215, 4:00pm - 5:50pm,Mo,Maksim Bychkov
2923,PHYS,1429,10384,004,Laboratory,1,2,Physics Bldg 215, 6:00pm - 7:50pm,Mo,Maksim Bychkov
2924,PHYS,1429,18931,005,Laboratory,1,0,Physics Bldg 215, 12:00pm - 1:50pm,Tu,Maksim Bychkov
2925,PHYS,1429,10385,006,Laboratory,1,2,Physics Bldg 213, 12:00pm - 1:50pm,Tu,Maksim Bychkov
2926,PHYS,1429,10386,007,Laboratory,1,2,Physics Bldg 215, 2:00pm - 3:50pm,Tu,Maksim Bychkov
2927,PHYS,1429,10387,008,Laboratory,1,2,Physics Bldg 213, 2:00pm - 3:50pm,Tu,Maksim Bychkov
2928,PHYS,1429,10388,009,Laboratory,1,2,Physics Bldg 215, 4:00pm - 5:50pm,Tu,Maksim Bychkov
2929,PHYS,1429,10389,010,Laboratory,1,2,Physics Bldg 213, 4:00pm - 5:50pm,Tu,Maksim Bychkov
2930,PHYS,1429,10390,011,Laboratory,1,2,Physics Bldg 215, 6:00pm - 7:50pm,Tu,Maksim Bychkov
2931,PHYS,1429,11556,012,Laboratory,1,2,Physics Bldg 215, 12:00pm - 1:50pm,We,Maksim Bychkov
2932,PHYS,1429,11557,013,Laboratory,1,2,Physics Bldg 213, 12:00pm - 1:50pm,We,Maksim Bychkov
2933,PHYS,1429,10391,014,Laboratory,1,2,Physics Bldg 215, 2:00pm - 3:50pm,We,Maksim Bychkov
2934,PHYS,1429,11468,015,Laboratory,1,2,Physics Bldg 213, 2:00pm - 3:50pm,We,Maksim Bychkov
2935,PHYS,1429,10392,016,Laboratory,1,2,Physics Bldg 215, 4:00pm - 5:50pm,We,Maksim Bychkov
2936,PHYS,1429,10393,017,Laboratory,1,2,Physics Bldg 213, 4:00pm - 5:50pm,We,Maksim Bychkov
2937,PHYS,1429,10394,018,Laboratory,1,2,Physics Bldg 215, 6:00pm - 7:50pm,We,Maksim Bychkov
2938,PHYS,1429,18943,019,Laboratory,1,0,Physics Bldg 215, 12:50pm - 1:50pm,Th,Maksim Bychkov
2939,PHYS,1429,10395,020,Laboratory,1,2,Physics Bldg 213, 12:00pm - 1:50pm,Th,Maksim Bychkov
2940,PHYS,1429,10396,021,Laboratory,1,2,Physics Bldg 215, 2:00pm - 3:50pm,Th,Maksim Bychkov
2941,PHYS,1429,10397,022,Laboratory,1,2,Physics Bldg 213, 2:00pm - 3:50pm,Th,Maksim Bychkov
2942,PHYS,1429,10399,023,Laboratory,1,2,Physics Bldg 215, 4:00pm - 5:50pm,Th,Maksim Bychkov
2943,PHYS,1429,10398,024,Laboratory,1,2,Physics Bldg 213, 4:00pm - 5:50pm,Th,Maksim Bychkov
2944,PHYS,1720,12122,100,Lecture,5,80,Physics Bldg 204, 8:45am - 9:50am,MoWeFr,Nilanga Liyanage
2945,PHYS,1720,12123,101,Discussion,0,30,Physics Bldg 210, 1:00pm - 1:50pm,We,Nilanga Liyanage
2946,PHYS,1720,12124,102,Discussion,0,30,Wilson Hall 238, 3:30pm - 4:20pm,Th,Nilanga Liyanage
2947,PHYS,2020,12130,001,Lecture,3,170,Physics Bldg 203, 9:30am - 10:45am,TuTh,Bellave Shivaram
2948,PHYS,2020,10400,002,Lecture,3,170,Physics Bldg 203, 11:00am - 12:15pm,TuTh,Hung Pham
2949,PHYS,2040,10401,001,Laboratory,1,2,Physics Bldg 212, 9:00am - 10:50am,Mo,Jongsoo Yoon+1
2950,PHYS,2040,10402,002,Laboratory,1,2,Physics Bldg 212, 11:00am - 12:50pm,Mo,Jongsoo Yoon+1
2951,PHYS,2040,10403,003,Laboratory,1,2,Physics Bldg 212, 1:00pm - 2:50pm,Mo,Jongsoo Yoon+1
2952,PHYS,2040,10404,004,Laboratory,1,2,Physics Bldg 212, 3:00pm - 4:50pm,Mo,Jongsoo Yoon+1
2953,PHYS,2040,10405,005,Laboratory,1,2,Physics Bldg 212, 5:00pm - 6:50pm,Mo,Jongsoo Yoon+1
2954,PHYS,2040,18935,006,Laboratory,1,0,Physics Bldg 212, 9:00am - 10:50am,Tu,Jongsoo Yoon+1
2955,PHYS,2040,13135,007,Laboratory,1,0,Physics Bldg 212, 11:00am - 12:50pm,Tu,Jongsoo Yoon+1
2956,PHYS,2040,10406,008,Laboratory,1,2,Physics Bldg 212, 1:00pm - 2:50pm,Tu,Jongsoo Yoon+1
2957,PHYS,2040,10407,009,Laboratory,1,2,Physics Bldg 212, 3:00pm - 4:50pm,Tu,Jongsoo Yoon+1
2958,PHYS,2040,10408,010,Laboratory,1,2,Physics Bldg 212, 5:00pm - 6:50pm,Tu,Jongsoo Yoon+1
2959,PHYS,2040,10409,011,Laboratory,1,2,Physics Bldg 212, 9:00am - 10:50am,We,Jongsoo Yoon+1
2960,PHYS,2040,10410,012,Laboratory,1,2,Physics Bldg 212, 11:00am - 12:50pm,We,Jongsoo Yoon+1
2961,PHYS,2040,10411,013,Laboratory,1,2,Physics Bldg 212, 1:00pm - 2:50pm,We,Jongsoo Yoon+1
2962,PHYS,2040,10412,014,Laboratory,1,2,Physics Bldg 212, 3:00pm - 4:50pm,We,Jongsoo Yoon+1
2963,PHYS,2040,10413,015,Laboratory,1,2,Physics Bldg 212, 5:00pm - 6:50pm,We,Jongsoo Yoon+1
2964,PHYS,2040,10414,016,Laboratory,1,2,Physics Bldg 212, 1:00pm - 2:50pm,Th,Jongsoo Yoon+1
2965,PHYS,2040,10415,017,Laboratory,1,2,Physics Bldg 212, 3:00pm - 4:50pm,Th,Jongsoo Yoon+1
2966,PHYS,2415,11588,001,Lecture,3,105,Physics Bldg 204, 11:00am - 12:15pm,TuTh,Bellave Shivaram
2967,PHYS,2419,11558,001,Laboratory,1,2,Physics Bldg 213, 10:00am - 11:50am,Mo,Maksim Bychkov
2968,PHYS,2419,11559,002,Laboratory,1,2,Physics Bldg 213, 12:00pm - 1:50pm,Mo,Maksim Bychkov
2969,PHYS,2419,11560,003,Laboratory,1,2,Physics Bldg 213, 2:00pm - 3:50pm,Mo,Maksim Bychkov
2970,PHYS,2419,11561,004,Laboratory,1,2,Physics Bldg 213, 4:00pm - 5:50pm,Mo,Maksim Bychkov
2971,PHYS,2419,11562,005,Laboratory,1,2,Physics Bldg 213, 6:00pm - 7:50pm,Mo,Maksim Bychkov
2972,PHYS,2419,18948,006,Laboratory,1,0,Physics Bldg 213, 8:00pm - 9:50pm,Mo,Maksim Bychkov
2973,PHYS,2640,10416,100,Lecture,3,40,Physics Bldg 205, 2:00pm - 2:50pm,Fr,Rick Marshall
2974,PHYS,2640,10417,101,Laboratory,0,8,Physics Bldg 216, 2:00pm - 5:50pm,Mo,Rick Marshall+1
2975,PHYS,2640,10418,102,Laboratory,0,8,Physics Bldg 216, 2:00pm - 5:50pm,Tu,Preetha Saha+1
2976,PHYS,2640,13136,103,Laboratory,0,8,Physics Bldg 216, 2:00pm - 5:50pm,We,Evan Wolfe+1
2977,PHYS,2640,13137,104,Laboratory,0,0,Physics Bldg 216, 2:00pm - 5:50pm,Th,Rick Marshall
2978,PHYS,2660,10419,100,Lecture,3,72,Physics Bldg 204, 2:00pm - 3:15pm,Tu,Robert Group
2979,PHYS,2660,10420,101,Laboratory,0,24,Physics Bldg 022C, 12:30pm - 2:00pm,Th,Robert Group
2980,PHYS,2660,10421,102,Laboratory,0,24,Physics Bldg 022C, 2:15pm - 3:45pm,Th,Robert Group
2981,PHYS,2660,18953,103,Laboratory,0,0,Physics Bldg 022C, 4:00pm - 5:30pm,Th,Robert Group
2982,PHYS,3040,10422,001,Lecture,3,45,Physics Bldg 205, 11:00am - 12:15pm,TuTh,Jongsoo Yoon
2983,PHYS,3120,19704,001,Lecture,3,40,Physics Bldg 205, 9:00am - 9:50am,MoWeFr,Joseph Poon
2984,PHYS,3180,10423,001,Laboratory,3,21,Physics Bldg 208, 2:00pm - 4:50pm,TuTh,Jongsoo Yoon
2985,PHYS,3210,12335,001,Lecture,3,60,Physics Bldg 204, 12:00pm - 12:50pm,MoWeFr,Peter Arnold
2986,PHYS,3250,11469,001,Lecture,3,32,Physics Bldg 205, 12:30pm - 1:45pm,TuTh,Kent Paschke
2987,PHYS,3420,10424,001,Lecture,3,45,Physics Bldg 205, 10:00am - 10:50am,MoWeFr,Xiaochao Zheng
2988,PHYS,3660,10425,001,Lecture,3,40,Physics Bldg 205, 11:00am - 11:50am,MoWeFr,Gia-Wei Chern
2989,PHYS,3993,13952,001,IND,3,30,TBA,TBA,,Stefan Baessler
2990,PHYS,3995,10894,001,IND,3,30,TBA,TBA,,Stefan Baessler
2991,PHYS,3995,19061,002,IND,3,30,TBA,TBA,,Louis Bloomfield
2992,PHYS,3995,19062,003,IND,3,30,TBA,TBA,,Gordon Cates
2993,PHYS,3995,19063,004,IND,3,30,TBA,TBA,,Utpal Chatterjee
2994,PHYS,3995,10895,005,IND,3,30,TBA,TBA,,Chris Neu
2995,PHYS,3995,10896,006,IND,3,30,TBA,TBA,,Cass Sackett
2996,PHYS,3995,19064,007,IND,3,30,TBA,TBA,,Bradley Cox
2997,PHYS,3995,11890,008,IND,3,30,TBA,TBA,,Chi Yan Jeffrey Teo
2998,PHYS,3995,12128,009,IND,3,30,TBA,TBA,,Gia-Wei Chern
2999,PHYS,3995,19065,010,IND,3,30,TBA,TBA,,Donal Day
3000,PHYS,3995,13138,011,IND,3,30,TBA,TBA,,Peter Arnold
3001,PHYS,3995,19066,012,IND,3,30,TBA,TBA,,E Dukes
3002,PHYS,3995,19067,013,IND,3,30,TBA,TBA,,Keivan Esfarjani
3003,PHYS,3995,19068,014,IND,3,30,TBA,TBA,,Avik Ghosh
3004,PHYS,3995,19070,015,IND,3,30,TBA,TBA,,Robert Group
3005,PHYS,3995,19071,016,IND,3,30,TBA,TBA,,Robert Hirosky
3006,PHYS,3995,19072,017,IND,3,30,TBA,TBA,,Hung Pham
3007,PHYS,3995,19073,018,IND,3,30,TBA,TBA,,D Keller
3008,PHYS,3995,19074,019,IND,3,30,TBA,TBA,,Israel Klich
3009,PHYS,3995,19075,020,IND,3,30,TBA,TBA,,Eugene Kolomeisky
3010,PHYS,3995,13139,021,IND,3,30,TBA,TBA,,Robert Jones
3011,PHYS,3995,19076,022,IND,3,30,TBA,TBA,,Seung-Hun Lee
3012,PHYS,3995,19078,023,IND,3,30,TBA,TBA,,Kevin Lehmann
3013,PHYS,3995,19079,024,IND,3,30,TBA,TBA,,Simonetta Liuti
3014,PHYS,3995,19080,025,IND,3,30,TBA,TBA,,Nilanga Liyanage
3015,PHYS,3995,19081,026,IND,3,30,TBA,TBA,,Despina Louca
3016,PHYS,3995,19082,027,IND,3,30,TBA,TBA,,Blaine Norum
3017,PHYS,3995,19083,028,IND,3,30,TBA,TBA,,Kent Paschke
3018,PHYS,3995,19084,029,IND,3,30,TBA,TBA,,Dmytro Pesin
3019,PHYS,3995,19085,030,IND,3,30,TBA,TBA,,Olivier Pfister
3020,PHYS,3995,19086,031,IND,3,30,TBA,TBA,,Dinko Pocanic
3021,PHYS,3995,19087,032,IND,3,30,TBA,TBA,,Joseph Poon
3022,PHYS,3995,19088,033,IND,3,30,TBA,TBA,,Peter Schauss
3023,PHYS,3995,19089,034,IND,3,30,TBA,TBA,,Bellave Shivaram
3024,PHYS,3995,13140,035,IND,3,30,TBA,TBA,,Kento Yagi
3025,PHYS,3995,19090,036,IND,3,30,TBA,TBA,,Diana Vaman
3026,PHYS,3995,19091,037,IND,3,30,TBA,TBA,,Marija Vucelja
3027,PHYS,3995,13897,038,IND,3,30,TBA,TBA,,Krishni Wijesooriya
3028,PHYS,3995,19092,039,IND,3,30,TBA,TBA,,Mark Williams
3029,PHYS,3995,19093,040,IND,3,30,TBA,TBA,,Xu Yi
3030,PHYS,3995,19094,041,IND,3,30,TBA,TBA,,Jongsoo Yoon
3031,PHYS,3995,19095,042,IND,3,30,TBA,TBA,,Xiaochao Zheng
3032,PHYS,3995,20055,043,IND,3,30,TBA,TBA,,David Nichols
3033,PHYS,5000,10428,001,IND,2,100,Physics Bldg 204, 3:00pm - 5:00pm,Fr,Bradley Cox
3034,PHYS,5110,13490,001,Lecture,1,60,Physics Bldg 204, 3:30pm - 5:00pm,Mo,Peter Schauss
3035,PHYS,5110,13491,002,Lecture,1,60,Physics Bldg 204, 3:30pm - 5:00pm,Tu,Kent Paschke
3036,PHYS,5110,13492,003,Lecture,1,60,Physics Bldg 204, 3:30pm - 5:00pm,We,E Dukes
3037,PHYS,5110,13493,004,Lecture,1,60,Physics Bldg 204, 3:30pm - 5:00pm,Th,Chi Yan Jeffrey Teo
3038,PHYS,5160,19705,001,Lecture,3,30,Physics Bldg 218, 10:00am - 10:50am,MoWeFr,Diana Vaman
3039,PHYS,5240,10426,001,Lecture,3,30,Physics Bldg 210, 9:00am - 9:50am,MoWeFr,Kento Yagi
3040,PHYS,5320,12166,001,Lecture,3,30,Physics Bldg 210, 10:00am - 10:50am,MoWeFr,Peter Schauss
3041,PHYS,5640,10427,001,Laboratory,3,20,Physics Bldg 022C, 12:00pm - 1:15pm,MoWe,Robert Hirosky
3042,PHYS,5880,18913,001,Lecture,3,25,Physics Bldg 218, 9:30am - 10:45am,TuTh,Israel Klich
3043,PHYS,7210,10430,001,Lecture,3,30,Physics Bldg 210, 11:00am - 12:15pm,TuTh,Eugene Kolomeisky
3044,PHYS,7420,11708,001,Lecture,3,30,Physics Bldg 210, 9:30am - 10:45am,TuTh,Dmytro Pesin
3045,PHYS,7620,10429,001,Lecture,3,30,Physics Bldg 210, 11:00am - 11:50am,MoWeFr,Utpal Chatterjee
3046,PHYS,7995,18912,001,IND,1 - 6,30,TBA,TBA,,Kent Paschke
3047,PHYS,7995,20585,002,IND,1 - 6,30,TBA,TBA,,Chi Yan Jeffrey Teo
3048,PHYS,8220,12167,001,Lecture,3,30,Physics Bldg 210, 10:00am - 10:50am,MoWeFr,Peter Schauss
3049,PHYS,8610,10431,001,Lecture,3,25,Physics Bldg 210, 2:00pm - 3:15pm,MoWe,Chi Yan Jeffrey Teo
3050,PHYS,8640,12336,001,Lecture,3,30,Physics Bldg 210, 2:00pm - 3:15pm,TuTh,Diana Vaman
3051,PHYS,8710,18911,001,Lecture,3,30,Physics Bldg 210, 12:30pm - 1:45pm,TuTh,Gordon Cates
3052,PHYS,8999,10759,001,IND,1 - 12,30,TBA,TBA,,Kent Paschke
3053,PHYS,9020,11563,001,WKS,1,100,Physics Bldg 313, 10:00am - 10:50am,Mo,Kent Paschke
3054,PHYS,9030,12861,001,SEM,1,25,Astronomy Bldg 265, 3:30pm - 4:45pm,Tu,Robert O'Connell
3055,PHYS,9998,10432,001,IND,1 - 12,50,TBA,TBA,,Kent Paschke
3056,PHYS,9999,10433,001,IND,1 - 12,60,TBA,TBA,,Peter Arnold
3057,PHYS,9999,10760,002,IND,1 - 12,30,TBA,TBA,,Stefan Baessler
3058,PHYS,9999,10761,003,IND,1 - 12,30,TBA,TBA,,Louis Bloomfield
3059,PHYS,9999,10762,004,IND,1 - 12,30,TBA,TBA,,Gordon Cates
3060,PHYS,9999,10763,005,IND,1 - 12,30,TBA,TBA,,Bradley Cox
3061,PHYS,9999,13856,006,IND,1 - 12,30,TBA,TBA,,Xu Yi
3062,PHYS,9999,11589,007,IND,1 - 12,30,TBA,TBA,,Utpal Chatterjee
3063,PHYS,9999,10764,008,IND,1 - 12,30,TBA,TBA,,Donal Day
3064,PHYS,9999,10765,009,IND,1 - 12,30,TBA,TBA,,E Dukes
3065,PHYS,9999,13141,010,IND,1 - 12,30,TBA,TBA,,Keivan Esfarjani
3066,PHYS,9999,13142,011,IND,1 - 12,30,TBA,TBA,,Avik Ghosh
3067,PHYS,9999,18909,012,IND,1 - 12,30,TBA,TBA,,Dmytro Pesin
3068,PHYS,9999,11346,013,IND,1 - 12,30,TBA,TBA,,Robert Group
3069,PHYS,9999,18910,014,IND,1 - 12,30,TBA,TBA,,Peter Schauss
3070,PHYS,9999,10766,015,IND,1 - 12,30,TBA,TBA,,Robert Hirosky
3071,PHYS,9999,10767,016,IND,1 - 12,30,TBA,TBA,,Hung Pham
3072,PHYS,9999,10768,017,IND,1 - 12,30,TBA,TBA,,Robert Jones
3073,PHYS,9999,10769,018,IND,1 - 12,30,TBA,TBA,,Israel Klich
3074,PHYS,9999,10770,019,IND,1 - 12,30,TBA,TBA,,Eugene Kolomeisky
3075,PHYS,9999,12744,020,IND,1 - 12,30,TBA,TBA,,Kento Yagi
3076,PHYS,9999,10771,021,IND,1 - 12,30,TBA,TBA,,Seung-Hun Lee
3077,PHYS,9999,10772,022,IND,1 - 12,30,TBA,TBA,,Kevin Lehmann
3078,PHYS,9999,10773,024,IND,1 - 12,30,TBA,TBA,,Simonetta Liuti
3079,PHYS,9999,10774,025,IND,1 - 12,30,TBA,TBA,,Nilanga Liyanage
3080,PHYS,9999,10775,026,IND,1 - 12,30,TBA,TBA,,Despina Louca
3081,PHYS,9999,10776,028,IND,1 - 12,30,TBA,TBA,,Chris Neu
3082,PHYS,9999,10777,029,IND,1 - 12,30,TBA,TBA,,Blaine Norum
3083,PHYS,9999,10778,030,IND,1 - 12,30,TBA,TBA,,Kent Paschke
3084,PHYS,9999,10779,031,IND,1 - 12,30,TBA,TBA,,Olivier Pfister
3085,PHYS,9999,10780,032,IND,1 - 12,30,TBA,TBA,,Dinko Pocanic
3086,PHYS,9999,10781,033,IND,1 - 12,30,TBA,TBA,,Joseph Poon
3087,PHYS,9999,10782,034,IND,1 - 12,30,TBA,TBA,,Cass Sackett
3088,PHYS,9999,10783,035,IND,1 - 12,30,TBA,TBA,,Bellave Shivaram
3089,PHYS,9999,10784,038,IND,1 - 12,30,TBA,TBA,,Diana Vaman
3090,PHYS,9999,10785,041,IND,1 - 12,30,TBA,TBA,,Mark Williams
3091,PHYS,9999,10786,043,IND,1 - 12,30,TBA,TBA,,Jongsoo Yoon
3092,PHYS,9999,10787,044,IND,1 - 12,30,TBA,TBA,,Xiaochao Zheng
3093,PHYS,9999,11891,048,IND,1 - 12,30,TBA,TBA,,Chi Yan Jeffrey Teo
3094,PHYS,9999,12126,049,IND,1 - 12,30,TBA,TBA,,Gia-Wei Chern
3095,PHYS,9999,12127,050,IND,1 - 12,30,TBA,TBA,,Marija Vucelja
