,Department,Course_Num,Course_Name,Class_Num,Section_Num,Class_Type,Credits,Seat_Count,Meeting_Place,Professor,Start_Time,End_Time,Date_Nums,Lecture_Num
811,PLPT,3010,Ancient and Medieval Political Theory,19044,103,Discussion,0,20,Gibson Hall 242,Janet Lawler,2000,2050,3,2439
812,PLPT,3030,Contemporary Political Thought,19047,101,Discussion,0,20,Gibson Hall 141,Ryan Russell,1900,1950,3,2440
813,PLPT,3030,Contemporary Political Thought,19048,102,Discussion,0,20,Monroe Hall 114,Ryan Russell,1700,1750,3,2440
814,PLPT,3030,Contemporary Political Thought,19049,103,Discussion,0,20,Nau Hall 141,Ryan Russell,1800,1850,3,2440
815,PSYC,3210,RM: Psychobiology Laboratory,12308,1,Laboratory,3,24,Contact Department,Erin Clabough,900,1130,2,2527
816,PSYC,7440,Psychological Assessment,10482,101,Laboratory,0,15,Millmont Cottage 161,Sean Womack,900,1100,5,2606
817,PSYC,7450,Psychological Intervention II,19549,101,Laboratory,0,15,Contact Department,Nauder Namaky,1400,1630,4,2607
818,PSYC,7720,Quantitative Methods II: Experimental Design,10486,101,Laboratory,0,15,Millmont 123,Staff,1800,2000,4,2622
819,PSYC,7720,Quantitative Methods II: Experimental Design,10487,102,Laboratory,0,15,Millmont 123,Staff,900,1100,5,2622
820,RELB,2100,Buddhism,12302,101,Discussion,0,20,New Cabell Hall 303,Ngawang Sonam,2000,2050,3,2733
821,RELB,2100,Buddhism,12303,102,Discussion,0,20,Cocke Hall 115,Erin Burke,1400,1450,5,2733
822,RELB,2100,Buddhism,12304,103,Discussion,0,20,Minor Hall 130,Andrew Mills,1100,1150,5,2733
823,RELB,2100,Buddhism,12305,104,Discussion,0,20,New Cabell Hall 207,Erin Burke,1300,1350,3,2733
824,RELB,2100,Buddhism,12306,105,Discussion,0,20,Gibson Hall 241,Andrew Mills,1100,1150,3,2733
825,RELB,2100,Buddhism,12307,106,Discussion,0,20,Nau Hall 241,Andrew Mills,1200,1250,3,2733
826,RELB,2100,Buddhism,12862,107,Discussion,0,20,Nau Hall 242,Erin Burke,1200,1250,5,2733
827,RELB,2100,Buddhism,12863,108,Discussion,0,20,Nau Hall 242,Ngawang Sonam,1300,1350,5,2733
828,RELB,2100,Buddhism,12864,109,Discussion,0,19,New Cabell Hall 115,Ngawang Sonam,1900,1950,3,2733
829,RELB,2100,Buddhism,13815,110,Discussion,0,20,Gibson Hall 242,James MacNee,1800,1850,4,2733
830,RELB,2100,Buddhism,13847,111,Discussion,0,20,New Cabell Hall 291,James MacNee,1900,1950,4,2733
831,RELB,2100,Buddhism,13848,112,Discussion,0,20,New Cabell Hall 111,James MacNee,2000,2050,4,2733
832,RELC,1220,New Testament and Early Christianity,12570,101,Discussion,0,20,New Cabell Hall 411,Jonathan Holste,1800,1850,4,2738
833,RELC,1220,New Testament and Early Christianity,12571,102,Discussion,0,20,New Cabell Hall 283,Jonathan Holste,1900,1950,4,2738
834,RELC,1220,New Testament and Early Christianity,12572,103,Discussion,0,20,New Cabell Hall 107,Jonathan Holste,2000,2050,4,2738
835,RELC,1220,New Testament and Early Christianity,12573,104,Discussion,0,20,Nau Hall 241,Kerwin Jr Holmes,1200,1250,5,2738
836,RELC,1220,New Testament and Early Christianity,12574,105,Discussion,0,20,Gibson Hall 142,Kerwin Jr Holmes,1300,1350,5,2738
837,RELC,1220,New Testament and Early Christianity,12575,106,Discussion,0,20,Bryan Hall 328,Kerwin Jr Holmes,1400,1450,5,2738
838,RELC,1220,New Testament and Early Christianity,12576,107,Discussion,0,20,Nau Hall 142,Avram Schwartz,1800,1850,3,2738
839,RELC,1220,New Testament and Early Christianity,12577,108,Discussion,0,20,New Cabell Hall 411,Avram Schwartz,1900,1950,3,2738
840,RELC,1220,New Testament and Early Christianity,12578,109,Discussion,0,20,New Cabell Hall 115,Avram Schwartz,2000,2050,3,2738
841,RELC,2215,Mormonism and American Culture,18390,101,Discussion,0,20,Nau Hall 241,Staff,1800,1850,3,2739
842,RELC,2215,Mormonism and American Culture,18391,102,Discussion,0,20,New Cabell Hall 415,Staff,1900,1950,3,2739
843,RELC,2215,Mormonism and American Culture,18394,103,Discussion,0,20,New Cabell Hall 183,Staff,2000,2050,3,2739
844,RELG,1040,Introduction to Eastern Religious Traditions,18286,101,Discussion,0,20,New Cabell Hall 115,Zarif Rahman,2000,2050,4,2753
845,RELG,1040,Introduction to Eastern Religious Traditions,18287,102,Discussion,0,20,New Cabell Hall 058,Zarif Rahman,1800,1850,4,2753
846,RELG,1040,Introduction to Eastern Religious Traditions,18288,103,Discussion,0,20,New Cabell Hall 407,Zarif Rahman,1900,1950,4,2753
847,RELG,1040,Introduction to Eastern Religious Traditions,18289,104,Discussion,0,20,Monroe Hall 114,Matthew Leveille,1800,1850,3,2753
848,RELG,1040,Introduction to Eastern Religious Traditions,18290,105,Discussion,0,20,Monroe Hall 114,Matthew Leveille,2000,2050,3,2753
849,RELG,1040,Introduction to Eastern Religious Traditions,18291,106,Discussion,0,20,Monroe Hall 114,Matthew Leveille,1900,1950,3,2753
850,RELG,1040,Introduction to Eastern Religious Traditions,18292,107,Discussion,0,20,Maury Hall 113,Miguel Sawaya,1200,1250,5,2753
851,RELG,1040,Introduction to Eastern Religious Traditions,18293,108,Discussion,0,20,Maury Hall 113,Miguel Sawaya,1300,1350,5,2753
852,RELG,1040,Introduction to Eastern Religious Traditions,18294,109,Discussion,0,20,Maury Hall 113,Miguel Sawaya,1400,1450,5,2753
853,RELG,1040,Introduction to Eastern Religious Traditions,18295,110,Discussion,0,20,New Cabell Hall 415,Eliot Davenport,1800,1850,4,2753
854,RELG,1040,Introduction to Eastern Religious Traditions,18296,111,Discussion,0,20,New Cabell Hall 411,Eliot Davenport,1900,1950,4,2753
855,RELG,1040,Introduction to Eastern Religious Traditions,18297,112,Discussion,0,20,New Cabell Hall 415,Eliot Davenport,2000,2050,4,2753
856,RELG,2160,Religion in American Life and Thought from 1865 to the Present,10501,101,Discussion,0,20,New Cabell Hall 187,Creighton Coleman,2000,2050,4,2754
857,RELG,2160,Religion in American Life and Thought from 1865 to the Present,10500,102,Discussion,0,20,New Cabell Hall 132,Creighton Coleman,1800,1850,4,2754
858,RELG,2160,Religion in American Life and Thought from 1865 to the Present,11473,103,Discussion,0,20,New Cabell Hall 415,Creighton Coleman,1900,1950,4,2754
859,RELG,2160,Religion in American Life and Thought from 1865 to the Present,11474,104,Discussion,0,20,Shannon House 109,Brittany Acors,1800,1850,3,2754
860,RELG,2160,Religion in American Life and Thought from 1865 to the Present,11475,105,Discussion,0,20,Shannon House 109,Brittany Acors,1900,1950,3,2754
861,RELG,2160,Religion in American Life and Thought from 1865 to the Present,11476,106,Discussion,0,20,Shannon House 109,Brittany Acors,2000,2050,3,2754
862,RELG,2160,Religion in American Life and Thought from 1865 to the Present,11477,107,Discussion,0,20,TBA,Kyle Nicholas,1200,1250,5,2754
863,RELG,2160,Religion in American Life and Thought from 1865 to the Present,11478,108,Discussion,0,20,Nau Hall 142,Kyle Nicholas,1300,1350,5,2754
864,RELG,2160,Religion in American Life and Thought from 1865 to the Present,11479,109,Discussion,0,20,New Cabell Hall 209,Kyle Nicholas,1400,1450,5,2754
865,RELG,2660,"""Spiritual But Not Religious"": Spirituality in America",11571,101,Discussion,0,20,New Cabell Hall 107,Mubashir Abbasi,1800,1850,4,2759
866,RELG,2660,"""Spiritual But Not Religious"": Spirituality in America",11572,102,Discussion,0,20,Bryan Hall 235,Mubashir Abbasi,1900,1950,4,2759
867,RELG,2660,"""Spiritual But Not Religious"": Spirituality in America",11573,103,Discussion,0,20,Bryan Hall 235,Mubashir Abbasi,2000,2050,4,2759
868,RELG,2660,"""Spiritual But Not Religious"": Spirituality in America",11570,106,Discussion,0,20,New Cabell Hall 107,Elliott Niblock,2000,2050,3,2759
869,RELG,2660,"""Spiritual But Not Religious"": Spirituality in America",11691,107,Discussion,0,20,Bryan Hall 235,Jason Evans,1200,1250,5,2759
870,RELG,2660,"""Spiritual But Not Religious"": Spirituality in America",11692,108,Discussion,0,20,Bryan Hall 235,Jason Evans,1300,1350,5,2759
871,RELG,2660,"""Spiritual But Not Religious"": Spirituality in America",11693,109,Discussion,0,20,Bryan Hall 235,Jason Evans,1400,1450,5,2759
872,RELG,2660,"""Spiritual But Not Religious"": Spirituality in America",12806,110,Discussion,0,20,New Cabell Hall 211,Elliott Niblock,1800,1850,3,2759
873,RELG,2660,"""Spiritual But Not Religious"": Spirituality in America",12807,111,Discussion,0,20,New Cabell Hall 315,Elliott Niblock,1900,1950,3,2759
874,RELG,2660,"""Spiritual But Not Religious"": Spirituality in America",12808,112,Discussion,0,20,Bryan Hall 235,Maxwell Pingeon,2000,2050,3,2759
875,RELG,2660,"""Spiritual But Not Religious"": Spirituality in America",20113,113,Discussion,0,20,Ruffner Hall 173,Maxwell Pingeon,1800,1850,3,2759
876,RELG,2660,"""Spiritual But Not Religious"": Spirituality in America",20114,114,Discussion,0,20,Ruffner Hall 173,Maxwell Pingeon,1900,1950,3,2759
877,RELI,2024,Jewish-Muslim Relations,18343,101,Discussion,0,20,New Cabell Hall 364,Raihan Ahmed,1800,1850,4,2787
878,RELI,2024,Jewish-Muslim Relations,18344,102,Discussion,0,20,New Cabell Hall 364,Raihan Ahmed,1900,1950,4,2787
879,RELI,2024,Jewish-Muslim Relations,18458,103,Discussion,0,20,New Cabell Hall 364,Raihan Ahmed,2000,2050,4,2787
880,RELI,2085,Modern Islam: From the Age of Empires to the Present,18348,101,Discussion,0,20,New Cabell Hall 332,Essam Fahim,1800,1850,3,2788
881,RELI,2085,Modern Islam: From the Age of Empires to the Present,18349,102,Discussion,0,20,New Cabell Hall 332,Essam Fahim,1900,1950,3,2788
882,RELI,2085,Modern Islam: From the Age of Empires to the Present,18350,103,Discussion,0,20,New Cabell Hall 332,Essam Fahim,2000,2050,3,2788
883,RELJ,2024,Jewish-Muslim Relations,18345,101,Discussion,0,20,New Cabell Hall 364,Raihan Ahmed,1800,1850,4,2794
884,RELJ,2024,Jewish-Muslim Relations,18346,102,Discussion,0,20,New Cabell Hall 364,Raihan Ahmed,1900,1950,4,2794
885,RELJ,2024,Jewish-Muslim Relations,18459,103,Discussion,0,20,New Cabell Hall 364,Raihan Ahmed,2000,2050,4,2794
886,RUSS,1020,First-Year Russian,10506,100,Discussion,0,18,New Cabell Hall 209,Hilary McCandless-Beard,1000,1050,"1, 3, 5",2941
887,RUSS,1020,First-Year Russian,10507,101,Discussion,0,20,Gibson Hall 142,Yuliya Walsh,1100,1150,"1, 3, 5",2941
888,RUSS,1020,First-Year Russian,11470,102,Discussion,0,20,Gibson Hall 142,Yuliya Walsh,1200,1250,"1, 3, 5",2941
889,RUSS,2020,Second-Year Russian,10510,100,Discussion,0,16,New Cabell Hall 044,Anna Gomboeva,1000,1050,"1, 3, 5",2943
890,RUSS,2020,Second-Year Russian,10511,101,Discussion,0,17,Kerchof Hall 317,Aaron Thompson,1200,1250,"1, 3, 5",2943
891,RUSS,3030,Intermediate Conversation,11630,1,Discussion,1,9,New Cabell Hall 056,Jason Schultz,1600,1650,"2, 4",2945
892,RUTR,2730,Dostoevsky,12010,101,Discussion,0,20,Kerchof Hall 317,Valeria Provotorova,1600,1650,1,2964
893,RUTR,2730,Dostoevsky,12011,102,Discussion,0,20,Kerchof Hall 317,Valeria Provotorova,1700,1750,1,2964
894,RUTR,2730,Dostoevsky,12012,103,Discussion,0,20,New Cabell Hall 283,Valeria Provotorova,1700,1930,2,2964
895,RUTR,3510,Topics in Russian Literature,12073,101,Discussion,0,20,Kerchof Hall 317,Valeria Provotorova,1600,1650,1,2968
896,RUTR,3510,Topics in Russian Literature,12074,102,Discussion,0,20,Kerchof Hall 317,Valeria Provotorova,1700,1750,1,2968
897,RUTR,3510,Topics in Russian Literature,12075,103,Discussion,0,20,New Cabell Hall 283,Valeria Provotorova,1700,1930,2,2968
898,SOC,1010,Introductory Sociology,10526,101,Discussion,0,20,Dell 2 102,Jingjie Ji,1100,1150,5,2974
899,SOC,1010,Introductory Sociology,10527,102,Discussion,0,20,New Cabell Hall 183,Yen-Yu Lin,1500,1550,5,2974
900,SOC,1010,Introductory Sociology,11911,103,Discussion,0,20,New Cabell Hall 115,Jingjie Ji,900,950,5,2974
901,SOC,1010,Introductory Sociology,11893,104,Discussion,0,20,New Cabell Hall 111,Jingjie Ji,800,850,5,2974
902,SOC,1010,Introductory Sociology,12549,108,Discussion,0,20,New Cabell Hall 183,Yen-Yu Lin,1400,1450,5,2974
903,SOC,1010,Introductory Sociology,10528,109,Discussion,0,20,New Cabell Hall 287,Yen-Yu Lin,900,950,5,2974
904,SOC,1010,Introductory Sociology,18200,110,Discussion,0,20,New Cabell Hall 323,Su Yeone Jeon,1300,1350,1,2974
905,SOC,1010,Introductory Sociology,18201,111,Discussion,0,20,New Cabell Hall 415,Su Yeone Jeon,900,950,1,2974
906,SOC,1010,Introductory Sociology,18202,112,Discussion,0,20,New Cabell Hall 323,Su Yeone Jeon,1400,1450,1,2974
907,SOC,2052,Sociology of the Family,11320,101,Discussion,0,20,New Cabell Hall 191,Di Shao,1500,1550,5,2975
908,SOC,2052,Sociology of the Family,11902,102,Discussion,0,20,New Cabell Hall 187,Di Shao,1300,1350,5,2975
909,SOC,2052,Sociology of the Family,11903,103,Discussion,0,20,New Cabell Hall 115,Julia Stein,800,850,5,2975
910,SOC,2052,Sociology of the Family,11904,104,Discussion,0,20,Wilson Hall 244,Di Shao,1100,1150,5,2975
911,SOC,2052,Sociology of the Family,11905,105,Discussion,0,20,New Cabell Hall 415,Julia Stein,900,950,5,2975
912,SOC,2052,Sociology of the Family,11912,106,Discussion,0,20,New Cabell Hall 207,Julia Stein,1400,1450,5,2975
913,SOC,2220,Social Problems,12554,101,Discussion,0,20,New Cabell Hall 209,Wenhao Song,900,950,5,2976
914,SOC,2220,Social Problems,12555,102,Discussion,0,20,Kerchof Hall 317,Wenhao Song,800,850,5,2976
915,SOC,2220,Social Problems,12556,103,Discussion,0,20,New Cabell Hall 485,Elene Kekelia,1200,1250,5,2976
916,SOC,2220,Social Problems,18203,104,Discussion,0,20,New Cabell Hall 315,Elene Kekelia,900,950,5,2976
917,SOC,2220,Social Problems,18204,105,Discussion,0,20,Kerchof Hall 317,Wenhao Song,1400,1450,5,2976
918,SOC,2220,Social Problems,18205,106,Discussion,0,20,New Cabell Hall 191,Elene Kekelia,1300,1350,5,2976
919,SOC,2230,Criminology,12557,101,Discussion,0,20,New Cabell Hall 115,Abigail Moore,1300,1350,4,2977
920,SOC,2230,Criminology,12558,102,Discussion,0,20,New Cabell Hall 338,Vasfiye Toprak,900,950,5,2977
921,SOC,2230,Criminology,12559,103,Discussion,0,20,New Cabell Hall 107,Abigail Moore,800,850,4,2977
922,SOC,2230,Criminology,12560,104,Discussion,0,20,Wilson Hall 244,Abigail Moore,1400,1450,4,2977
923,SOC,2230,Criminology,12561,105,Discussion,0,20,New Cabell Hall 211,Shayne Zaslow,1400,1450,5,2977
924,SOC,2230,Criminology,12562,106,Discussion,0,20,Cocke Hall 101,Shayne Zaslow,1200,1250,5,2977
925,SOC,2230,Criminology,13880,107,Discussion,0,20,New Cabell Hall 287,Vasfiye Toprak,1400,1450,5,2977
926,SOC,2230,Criminology,13881,108,Discussion,0,20,New Cabell Hall 183,Vasfiye Toprak,800,850,5,2977
927,SOC,2230,Criminology,13882,109,Discussion,0,20,New Cabell Hall 207,Shayne Zaslow,1500,1550,5,2977
928,SOC,2559,New Course in Sociology,18210,101,Discussion,0,20,New Cabell Hall 383,Yapeng Wang,900,950,5,2979
929,SOC,2559,New Course in Sociology,18211,102,Discussion,0,20,New Cabell Hall 407,Yapeng Wang,1300,1350,5,2979
930,SOC,2559,New Course in Sociology,18212,103,Discussion,0,20,New Cabell Hall 407,Yapeng Wang,1400,1450,5,2979
931,SOC,3020,Introduction to Social Theory,10532,101,Discussion,0,20,New Cabell Hall 485,Colin Arnold,900,950,5,2981
932,SOC,3020,Introduction to Social Theory,10533,102,Discussion,0,20,New Cabell Hall 411,Colin Arnold,1400,1450,5,2981
933,SOC,3020,Introduction to Social Theory,10534,103,Discussion,0,20,New Cabell Hall 211,Colin Arnold,1500,1550,5,2981
934,SOC,3130,Introduction to Social Statistics,10536,101,Laboratory,0,18,New Cabell Hall 268,Kathryn Babineau,800,950,4,2983
935,SOC,3130,Introduction to Social Statistics,10537,102,Laboratory,0,18,New Cabell Hall 268,Kathryn Babineau,1300,1450,4,2983
936,SOC,3130,Introduction to Social Statistics,10538,103,Laboratory,0,18,New Cabell Hall 268,Xian Qu,1100,1250,5,2983
937,SOC,3130,Introduction to Social Statistics,11531,104,Laboratory,0,18,New Cabell Hall 268,Xian Qu,1400,1550,5,2983
938,SOC,3410,Race and Ethnic Relations,18206,101,Discussion,0,20,New Cabell Hall 207,Josh Chen,900,950,4,2985
939,SOC,3410,Race and Ethnic Relations,18207,102,Discussion,0,20,New Cabell Hall 183,Josh Chen,1300,1350,4,2985
940,SOC,3410,Race and Ethnic Relations,18208,103,Discussion,0,20,Kerchof Hall 317,Josh Chen,800,850,4,2985
941,SOC,3700,Health and Society,13277,101,Discussion,0,20,Kerchof Hall 317,Heidi Nicholls,900,950,5,2988
942,SOC,3700,Health and Society,13278,102,Discussion,0,20,New Cabell Hall 411,Heidi Nicholls,1300,1350,5,2988
943,SOC,3700,Health and Society,13279,103,Discussion,0,20,New Cabell Hall 415,Heidi Nicholls,1400,1450,5,2988
944,SOC,5120,Intermediate Statistics,10540,101,Laboratory,0,12,Bryan Hall 203,Kathryn Babineau,1400,1550,5,3008
945,STAT,2020,Statistics for Biologists,12100,101,Laboratory,0,108,McLeod Hall 2004,Maria Ferrara,1700,1750,2,3198
946,STAT,2020,Statistics for Biologists,12101,102,Laboratory,0,108,McLeod Hall 2004,Maria Ferrara,1800,1850,2,3198
947,STAT,2020,Statistics for Biologists,12392,103,Laboratory,0,108,McLeod Hall 2004,Maria Ferrara,1900,1950,2,3198
948,STAT,2120,Introduction to Statistical Analysis,10575,101,Laboratory,0,95,Wilson Hall 325,Richard Ross,1200,1250,"1, 3",3201
949,STAT,2120,Introduction to Statistical Analysis,10576,102,Laboratory,0,95,Wilson Hall 325,Richard Ross,1500,1550,"1, 3",3201
950,STAT,2120,Introduction to Statistical Analysis,10577,103,Laboratory,0,95,Wilson Hall 325,Richard Ross,1600,1650,"1, 3",3201
951,STAT,2120,Introduction to Statistical Analysis,10579,105,Laboratory,0,95,Wilson Hall 325,Richard Ross,1300,1350,"1, 3",3201
952,STAT,2120,Introduction to Statistical Analysis,10574,106,Laboratory,0,95,Wilson Hall 325,Richard Ross,1400,1450,"1, 3",3201
953,SOC,2052,Sociology of the Family,11320,101,Discussion,0,20,New Cabell Hall 191,Di Shao,1500,1550,5,3246
954,SOC,2052,Sociology of the Family,11902,102,Discussion,0,20,New Cabell Hall 187,Di Shao,1300,1350,5,3246
955,SOC,2052,Sociology of the Family,11903,103,Discussion,0,20,New Cabell Hall 115,Julia Stein,800,850,5,3246
956,SOC,2052,Sociology of the Family,11904,104,Discussion,0,20,Wilson Hall 244,Di Shao,1100,1150,5,3246
957,SOC,2052,Sociology of the Family,11905,105,Discussion,0,20,New Cabell Hall 415,Julia Stein,900,950,5,3246
958,SOC,2052,Sociology of the Family,11912,106,Discussion,0,20,New Cabell Hall 207,Julia Stein,1400,1450,5,3246
959,WGS,2100,Introduction to Gender and Sexuality Studies,11745,101,Discussion,0,20,New Cabell Hall 411,Laura Ornee,1800,1850,3,3249
960,WGS,2100,Introduction to Gender and Sexuality Studies,11746,102,Discussion,0,20,New Cabell Hall 111,Aldona Dye,830,920,4,3249
961,WGS,2100,Introduction to Gender and Sexuality Studies,11747,103,Discussion,0,20,New Cabell Hall 107,Laura Ornee,1700,1750,4,3249
962,WGS,2100,Introduction to Gender and Sexuality Studies,11914,104,Discussion,0,20,New Cabell Hall 115,Laura Ornee,1700,1750,3,3249
963,WGS,2100,Introduction to Gender and Sexuality Studies,11915,105,Discussion,0,20,New Cabell Hall 111,Aldona Dye,1900,1950,4,3249
964,WGS,2100,Introduction to Gender and Sexuality Studies,11916,106,Discussion,0,20,New Cabell Hall 111,Aldona Dye,1800,1850,4,3249
965,BME,3090,Biomedical Engineering Integrated Design and Experimental Analysis (IDEAS) Laboratory II,15170,101,Laboratory,0,32,Thornton Hall Room A006,Timothy Allen,1400,1800,2,3331
966,BME,3090,Biomedical Engineering Integrated Design and Experimental Analysis (IDEAS) Laboratory II,15171,102,Laboratory,0,32,Thornton Hall Room A006,Timothy Allen,1400,1800,3,3331
967,BME,3090,Biomedical Engineering Integrated Design and Experimental Analysis (IDEAS) Laboratory II,15172,103,Laboratory,0,32,Thornton Hall Room A006,Timothy Allen,1400,1800,4,3331
968,CHE,3398,Chemical Engineering Laboratory I,15182,101,Laboratory,0,30,Wilsdorf Hall 301,Eric Anderson+1,1400,1800,1,3452
969,CHE,3398,Chemical Engineering Laboratory I,15183,102,Laboratory,0,30,Wilsdorf Hall 301,Eric Anderson+1,1400,1800,3,3452
970,CE,2110,Environmental Engineering Laboratory,15185,1,Laboratory,1,25,Thornton Hall D008,Teresa Culver,1000,1150,1,3527
971,CE,2110,Environmental Engineering Laboratory,15186,2,Laboratory,1,25,Thornton Hall D008,Teresa Culver,1200,1350,1,3527
972,CE,2110,Environmental Engineering Laboratory,20374,3,Laboratory,1,25,Thornton Hall D008,Teresa Culver,1500,1650,1,3527
973,CE,3402,Transportation Infrastructure Design Workshop,15595,1,Laboratory,1,24,Mechanical Engr Bldg 213,Tong Chen,1400,1525,4,3535
974,CS,1110,Introduction to Programming,15050,100,Laboratory,0,44,Olsson Hall 001,Raymond Pettit,930,1045,4,3643
975,CS,1110,Introduction to Programming,15051,101,Laboratory,0,44,Olsson Hall 001,Raymond Pettit,1100,1215,4,3643
976,CS,1110,Introduction to Programming,15052,102,Laboratory,0,44,Olsson Hall 001,Raymond Pettit,1230,1345,4,3643
977,CS,1110,Introduction to Programming,15053,103,Laboratory,0,44,Olsson Hall 001,Raymond Pettit,1400,1515,4,3643
978,CS,1110,Introduction to Programming,15054,104,Laboratory,0,44,Olsson Hall 001,Raymond Pettit,1530,1645,4,3643
979,CS,1110,Introduction to Programming,15055,105,Laboratory,0,44,Olsson Hall 001,Raymond Pettit,1700,1815,4,3643
980,CS,1110,Introduction to Programming,15056,106,Laboratory,0,44,Olsson Hall 001,Raymond Pettit,1830,1945,4,3643
981,CS,1110,Introduction to Programming,15057,107,Laboratory,0,44,Mechanical Engr Bldg 213,Raymond Pettit,1230,1345,4,3643
982,CS,1110,Introduction to Programming,15058,108,Laboratory,0,44,Mechanical Engr Bldg 213,Raymond Pettit,1530,1645,4,3643
983,CS,1110,Introduction to Programming,15060,109,Laboratory,0,44,Mechanical Engr Bldg 213,Raymond Pettit,1700,1815,4,3643
984,CS,1110,Introduction to Programming,15175,110,Laboratory,0,44,Mechanical Engr Bldg 213,Raymond Pettit,1830,1945,4,3643
985,CS,1110,Introduction to Programming,16009,111,Laboratory,0,44,Olsson Hall 009,Raymond Pettit,1700,1815,4,3643
986,CS,2110,Software Development Methods,15065,101,Laboratory,0,141,Rice Hall 130,Nada Basit,1900,2045,1,3656
987,CS,2110,Software Development Methods,15066,102,Laboratory,0,141,Rice Hall 130,Nada Basit,1900,2045,2,3656
988,CS,2110,Software Development Methods,15486,103,Laboratory,0,141,Rice Hall 130,Nada Basit,1700,1845,1,3656
989,CS,2110,Software Development Methods,15558,104,Laboratory,0,141,Rice Hall 130,Nada Basit,1715,1900,2,3656
990,CS,2110,Software Development Methods,19899,105,Laboratory,0,72,Olsson Hall 009,Nada Basit,1700,1845,1,3656
991,CS,2150,Program and Data Representation,15069,101,Laboratory,0,44,Olsson Hall 001,Aaron Bloomfield,930,1045,2,3658
992,CS,2150,Program and Data Representation,15070,102,Laboratory,0,44,Olsson Hall 001,Aaron Bloomfield,1100,1215,2,3658
993,CS,2150,Program and Data Representation,15071,103,Laboratory,0,44,Olsson Hall 001,Aaron Bloomfield,1230,1345,2,3658
994,CS,2150,Program and Data Representation,15487,104,Laboratory,0,44,Olsson Hall 001,Aaron Bloomfield,1400,1515,2,3658
995,CS,2150,Program and Data Representation,15574,105,Laboratory,0,44,Olsson Hall 001,Aaron Bloomfield,1530,1645,2,3658
996,CS,2150,Program and Data Representation,15764,106,Laboratory,0,66,Olsson Hall 009,Aaron Bloomfield,1700,1815,2,3658
997,CS,2150,Program and Data Representation,15840,107,Laboratory,0,66,Olsson Hall 009,Aaron Bloomfield,1830,1945,2,3658
998,CS,2150,Program and Data Representation,16108,108,Laboratory,0,44,Olsson Hall 001,Aaron Bloomfield,800,915,2,3658
999,CS,2501,Special Topics in Computer Science,19867,201,Laboratory,0,40,Olsson Hall 001,Luther Tychonievich,1700,1815,2,3660
1000,CS,2501,Special Topics in Computer Science,19868,202,Laboratory,0,40,Olsson Hall 001,Luther Tychonievich,1830,1945,2,3660
1001,CS,3240,Advanced Software Development Techniques,15074,101,Laboratory,0,80,Olsson Hall 009,Mark Sherriff,1400,1515,1,3667
1002,CS,3240,Advanced Software Development Techniques,15075,102,Laboratory,0,80,Olsson Hall 009,Mark Sherriff,1530,1645,1,3667
1003,CS,3240,Advanced Software Development Techniques,16053,103,Laboratory,0,80,Thornton Hall A120,Mark Sherriff,1700,1815,1,3667
1004,CS,3330,Computer Architecture,15621,101,Laboratory,0,45,Olsson Hall 001,Samira Khan,1400,1515,3,3668
1005,CS,3330,Computer Architecture,15622,102,Laboratory,0,45,Olsson Hall 001,Samira Khan,1530,1645,3,3668
1006,CS,3330,Computer Architecture,15926,103,Laboratory,0,45,Olsson Hall 001,Samira Khan,1230,1345,3,3668
1007,CS,3330,Computer Architecture,15741,201,Laboratory,0,70,Olsson Hall 011,Ashish Venkat+1,1700,1815,3,3669
1008,CS,3330,Computer Architecture,15844,202,Laboratory,0,70,Olsson Hall 011,Ashish Venkat+1,1830,1945,3,3669
1009,CS,4730,Computer Game Design,19926,102,Laboratory,0,48,Rice Hall 120,Mark Floryan,1230,1345,4,3690
1010,CS,4730,Computer Game Design,19927,103,Laboratory,0,35,Rice Hall 340,Mark Floryan,1400,1515,4,3690
1011,ECE,3251,Electromagnetic Energy Conversion Lab,15520,1,Laboratory,1,14,Thornton Hall Room B114,Harry Powell,1100,1345,5,4080
1012,ECE,3251,Electromagnetic Energy Conversion Lab,15717,2,Laboratory,1,14,Thornton Hall Room B114,Harry Powell,900,1200,4,4080
1013,ECE,3251,Electromagnetic Energy Conversion Lab,16383,3,Laboratory,1,14,Thornton Hall Room B114,Harry Powell,1300,1600,3,4080
1014,EC,4502, Digital Control and Robotics Lab,16236,2,Laboratory,1,20,Thornton Hall A120,Gang Tao,1800,2100,2,4093
1015,ECE,4550,Applied Research and Design Lab,15823,1,Laboratory,1,35,Rice Hall 240,Mircea Stan,1230,1345,4,4097
1016,ECE,4550,Applied Research and Design Lab,15910,2,Laboratory,1,30,Rice Hall 240,Mircea Stan,1230,1345,2,4097
1017,ECE,6502,Special Topics in Electrical and Computer Engineering,15911,4,Laboratory,3,10,Contact Department,Mircea Stan,1230,1345,"2, 4",4114
1018,EC,6502, Digital Control and Robotics Lab,16237,7,Laboratory,1,20,Thornton Hall A120,Gang Tao,1800,2100,2,4115
1019,MSE,3101,Materials Science Investigations,15711,100,Laboratory,0,6,Contact Department,Jon Ihlefeld,1000,1200,2,4246
1020,MSE,3101,Materials Science Investigations,15712,101,Laboratory,0,6,Contact Department,Jon Ihlefeld,1300,1500,2,4246
1021,MSE,3101,Materials Science Investigations,15713,102,Laboratory,0,6,Contact Department,Jon Ihlefeld,1500,1700,2,4246
