,Department,Course_Num,Course_Name,Class_Num,Section_Num,Class_Type,Credits,Seat_Count,Meeting_Place,Professor,Start_Time,End_Time,Date_Nums,Discussion_Lab_Nums
4823,EDLF,7403,Survey Design & Instrument Construction,18177,1,Lecture,3,25,Ruffner Hall 175,Michael Hull,1530,1800,3,None
4824,EDLF,7404,Qualitative Analysis,14750,1,Lecture,3,34,Ruffner Hall 179,Nancy Deutsch,1530,1800,2,None
4825,EDLF,7420,Quantitative Methods II: General Linear Models,14840,1,Lecture,3,40,Ruffner Hall 137,Timothy Konold,1100,1215,"2, 4",None
4826,EDLF,7601,Social Foundations of Education,18851,500,Lecture,3,20,Web-Based Course,Sharon Shaffer,06,08,1,None
4827,EDLF,7602,History of American Education,14862,1,Lecture,3,20,Physics Bldg 218,Derrick Alridge,1800,2030,2,None
4828,EDLF,7602,History of American Education,18862,500,Lecture,3,20,Web-Based Course,Benjamin Paxton,10,12,1,None
4829,EDLF,7605,Anthropology of Education,18863,500,Lecture,3,24,Web-Based Course,Diane Hoffman,14,16,1,None
4830,EDLF,7805,Cultivating Professional Capacity,18886,500,Lecture,3,20,Web-Based Course,June Baptist01/22 ,1700,2000,3,None
4831,EDLF,7806,Family and Community Engagement,18888,500,Lecture,3,20,Web-Based Course,Davis Clement01/16 ,1700,2000,4,None
4832,EDLF,7808,Strategic Alignment of Planning and Resources,18966,500,Lecture,3,20,Web-Based Course,Stewart Roberson01/13 ,1700,2000,1,None
4833,EDLF,7810,Legal and Educational Policy Context,18968,500,Lecture,3,23,Web-Based Course,Pamela Tucker01/14 ,1700,2000,2,None
4834,EDLF,7812,Leadership for Continuous Improvement,19059,500,Lecture,3,20,Web-Based Course,David Eddy Spicer01/23 ,1700,2000,4,None
4835,EDLF,7813,Leadership for EdTech,19069,500,Lecture,3,20,Web-Based Course,Kevin Clark,1700,2000,4,None
4836,EDLF,8310,Generalized Linear Models,14591,1,Lecture,3,30,Ruffner Hall 179,Vivian Wong,1530,1800,1,None
4837,EDLF,8315,Causal Inference in Educational Policy Research,14738,1,Lecture,3,18,Ruffner Hall 139,Luke Miller,1230,1345,"2, 4",None
4838,EDLF,8361,Structural Equation Modeling,14934,1,Lecture,3,30,Physics Bldg 210,Jim Soland,1530,1800,2,None
4839,EDLF,8380,Special Topics in Qualitative Methods: Case Study Research,18178,1,Lecture,3,30,Ruffner Hall 179,Peter Youngs,1530,1800,3,None
4840,EDLF,8383,Qualitative Inquiry with Data Management & Analysis,19077,500,Lecture,3,20,Web-Based Course,Dallas Hitt,54,56,1,None
4841,EDLF,8383,Qualitative Inquiry with Data Management & Analysis,19744,501,Lecture,3,30,Web-Based Course,Kerrigan Mahoney,46,48,1,"1054, 1055, 1056"
4842,EDLF,8385,Survey Inquiry for Practitioners with Data Management and Analysis,19735,500,Lecture,3,20,Web-Based Course,Ginger Watson,38,40,1,1057
4843,EDLF,8440,Advanced Qualitative Analysis,14948,1,Lecture,3,16,Ruffner Hall 123,Walter Heinecke,1530,1800,2,None
4844,EDLF,8640,Inequality in Higher Education,14936,1,Lecture,3,20,Ruffner Hall 173,Joshua Brown,1830,2100,2,None
4845,EDLF,8665,Contemporary Issues in Higher Education,18179,1,Lecture,3,15,Ruffner Hall 127,Brian Pusser,1530,1800,4,None
4846,EDLF,8801,Moral and Ethical Dimensions of Leadership,20118,1,Lecture,3,25,Ruffner Hall 177,Gerald Starsia,1530,1800,3,None
4847,EDLF,8824,Optimizing Human Capital in Organizations,19635,500,Lecture,3,20,Northern Virginia Center,Pamela Tucker01/25 ,900,1600,6,None
4848,EDLF,8988,Administrative Internship,19099,500,IND,1,25,Northern Virginia Center,Sandra Mitchell01/16 ,1700,2000,4,None
4849,EDLF,8988,Administrative Internship,19137,501,IND,1,25,Web-Based Course,Michelle Beavers01/16 ,1700,2000,4,None
4850,EDLF,8998,Masters Research Internship,14774,1,IND,1,30,TBA,Chris Hulleman,TBA,TBA,TBA,None
4851,EDLF,8998,Masters Research Internship,15001,2,IND,1,30,TBA,Amanda Williford,TBA,TBA,TBA,None
4852,EDLF,8998,Masters Research Internship,15004,3,IND,1,30,TBA,Tanya Evans,TBA,TBA,TBA,None
4853,EDLF,8998,Masters Research Internship,14601,4,IND,1,30,TBA,Joanna Williams,TBA,TBA,TBA,None
4854,EDLF,8998,Masters Research Internship,14618,5,IND,1,30,TBA,Diane Whaley,TBA,TBA,TBA,None
4855,EDLF,8998,Masters Research Internship,14619,6,IND,1,30,TBA,Derrick Alridge,TBA,TBA,TBA,None
4856,EDLF,8998,Masters Research Internship,14620,7,IND,1,30,TBA,Nancy Deutsch,TBA,TBA,TBA,None
4857,EDLF,8998,Masters Research Internship,14625,8,IND,1,30,TBA,Sara Rimm-Kaufman,TBA,TBA,TBA,None
4858,EDLF,8998,Masters Research Internship,14632,9,IND,1,30,TBA,Diane Hoffman,TBA,TBA,TBA,None
4859,EDLF,8998,Masters Research Internship,14643,10,IND,1,30,TBA,Beverly Sweeney,TBA,TBA,TBA,None
4860,EDLF,8998,Masters Research Internship,14659,11,IND,1,30,TBA,Jessica Whittaker,TBA,TBA,TBA,None
4861,EDLF,8998,Masters Research Internship,14660,12,IND,1,30,TBA,Jennifer LoCasale-Crouch,TBA,TBA,TBA,None
4862,EDLF,8998,Masters Research Internship,14663,13,IND,1,30,TBA,Natalia Palacios,TBA,TBA,TBA,None
4863,EDLF,8998,Masters Research Internship,14801,14,IND,1,30,TBA,Daphna Bassok,TBA,TBA,TBA,None
4864,EDLF,8998,Masters Research Internship,14894,15,IND,1,30,TBA,Jamie Jirout,TBA,TBA,TBA,None
4865,EDLF,8998,Masters Research Internship,20309,16,IND,1,30,TBA,Erik Ruzek,TBA,TBA,TBA,None
4866,EDLF,8999,Masters Thesis,14602,1,IND,1,30,TBA,Diane Hoffman,TBA,TBA,TBA,None
4867,EDLF,8999,Masters Thesis,14847,2,IND,1,30,TBA,Beverly Sweeney,TBA,TBA,TBA,None
4868,EDLF,9740,Internship in College Teaching or Supervision,15017,1,IND,1,30,TBA,James Wyckoff,TBA,TBA,TBA,None
4869,EDLF,9740,Internship in College Teaching or Supervision,14616,2,IND,1,30,TBA,Natalia Palacios,TBA,TBA,TBA,None
4870,EDLF,9740,Internship in College Teaching or Supervision,14846,8,IND,1,30,TBA,Joanna Williams,TBA,TBA,TBA,None
4871,EDLF,9810,Research Seminar in Higher Education,18180,1,IND,3,15,Ruffner Hall 139,Christian Steinmetz,1530,1800,2,None
4872,EDLF,9991,Ed.D. Research,14785,3,IND,1,30,TBA,Sara Dexter,TBA,TBA,TBA,None
4873,EDLF,9991,Ed.D. Research,14763,4,IND,1,30,TBA,Karen Inkelas,TBA,TBA,TBA,None
4874,EDLF,9991,Ed.D. Research,14615,5,IND,1,30,TBA,Brian Pusser,TBA,TBA,TBA,None
4875,EDLF,9991,Ed.D. Research,14786,6,IND,1,30,TBA,Pamela Tucker,TBA,TBA,TBA,None
4876,EDLF,9991,Ed.D. Research,14787,7,IND,1,30,TBA,Michelle Young,TBA,TBA,TBA,None
4877,EDLF,9991,Ed.D. Research,14788,8,IND,1,30,TBA,David Eddy Spicer,TBA,TBA,TBA,None
4878,EDLF,9991,Ed.D. Research,14852,9,IND,1,5,TBA,Sandra Mitchell,TBA,TBA,TBA,None
4879,EDLF,9991,Ed.D. Research,14995,10,IND,1,30,TBA,Juan Garibay,TBA,TBA,TBA,None
4880,EDLF,9993,Independent Study,20633,1,IND,1,30,TBA,Brian Pusser,TBA,TBA,TBA,None
4881,EDLF,9993,Independent Study,19915,2,IND,1,30,TBA,Jennifer LoCasale-Crouch,TBA,TBA,TBA,None
4882,EDLF,9993,Independent Study,14972,3,IND,1,30,TBA,Diane Hoffman,TBA,TBA,TBA,None
4883,EDLF,9993,Independent Study,14978,4,IND,1,30,TBA,Sara Rimm-Kaufman,TBA,TBA,TBA,None
4884,EDLF,9993,Independent Study,14989,5,IND,1,30,TBA,Christian Steinmetz,TBA,TBA,TBA,None
4885,EDLF,9993,Independent Study,14992,6,IND,1,30,TBA,Natalia Palacios,TBA,TBA,TBA,None
4886,EDLF,9993,Independent Study,14626,7,IND,1,30,TBA,Justin Thompson,TBA,TBA,TBA,None
4887,EDLF,9993,Independent Study,14997,8,IND,1,30,TBA,Rachel Wahl,TBA,TBA,TBA,None
4888,EDLF,9993,Independent Study,14759,9,IND,1,30,TBA,Jamie Jirout,TBA,TBA,TBA,None
4889,EDLF,9993,Independent Study,15019,10,IND,1,30,TBA,Michelle Young,TBA,TBA,TBA,None
4890,EDLF,9993,Independent Study,14594,11,IND,1,30,TBA,Joanna Williams,TBA,TBA,TBA,None
4891,EDLF,9993,Independent Study,20724,12,IND,1,30,TBA,Walter Heinecke,TBA,TBA,TBA,None
4892,EDLF,9993,Independent Study,14603,17,IND,1,30,TBA,Karen Inkelas,TBA,TBA,TBA,None
4893,EDLF,9995,Independent Research,14839,11,IND,1,30,TBA,Nancy Deutsch,TBA,TBA,TBA,None
4894,EDLF,9998,Doctoral Research Apprenticeship,14523,1,IND,3,20,TBA,Walter Heinecke,TBA,TBA,5,None
4895,EDLF,9998,Doctoral Research Apprenticeship,14551,2,IND,3,30,TBA,Diane Whaley,TBA,TBA,TBA,None
4896,EDLF,9998,Doctoral Research Apprenticeship,14760,3,IND,3,30,TBA,Jamie Jirout,TBA,TBA,TBA,None
4897,EDLF,9998,Doctoral Research Apprenticeship,14630,4,IND,3,30,TBA,Michelle Young,TBA,TBA,TBA,None
4898,EDLF,9998,Doctoral Research Apprenticeship,14552,7,IND,3,30,TBA,Timothy Konold,TBA,TBA,TBA,None
4899,EDLF,9998,Doctoral Research Apprenticeship,14553,8,IND,3,30,TBA,Brian Pusser,TBA,TBA,TBA,None
4900,EDLF,9998,Doctoral Research Apprenticeship,14554,9,IND,3,30,TBA,Pamela Tucker,TBA,TBA,TBA,None
4901,EDLF,9998,Doctoral Research Apprenticeship,14555,10,IND,3,30,TBA,Joanna Williams,TBA,TBA,TBA,None
4902,EDLF,9998,Doctoral Research Apprenticeship,14556,11,IND,3,30,TBA,Sara Rimm-Kaufman,TBA,TBA,TBA,None
4903,EDLF,9998,Doctoral Research Apprenticeship,14557,12,IND,3,30,TBA,Nancy Deutsch,TBA,TBA,TBA,None
4904,EDLF,9998,Doctoral Research Apprenticeship,14558,13,IND,3,30,TBA,James Wyckoff,TBA,TBA,TBA,None
4905,EDLF,9998,Doctoral Research Apprenticeship,14634,14,IND,3,30,TBA,Natalia Palacios,TBA,TBA,TBA,None
4906,EDLF,9998,Doctoral Research Apprenticeship,14569,15,IND,3,30,TBA,David Grissmer,TBA,TBA,TBA,None
4907,EDLF,9998,Doctoral Research Apprenticeship,14595,16,IND,3,30,TBA,Stephanie Moore,TBA,TBA,TBA,None
4908,EDLF,9998,Doctoral Research Apprenticeship,14807,19,IND,3,30,TBA,Jason Downer,TBA,TBA,TBA,None
4909,EDLF,9998,Doctoral Research Apprenticeship,14805,19,IND,3,30,TBA,David Eddy Spicer,TBA,TBA,TBA,None
4910,EDLF,9998,Doctoral Research Apprenticeship,14617,20,IND,3,30,TBA,Karen Inkelas,TBA,TBA,TBA,None
4911,EDLF,9998,Doctoral Research Apprenticeship,14812,21,IND,3,30,TBA,Amanda Williford,TBA,TBA,TBA,None
4912,EDLF,9998,Doctoral Research Apprenticeship,14635,23,IND,3,30,TBA,Derrick Alridge,TBA,TBA,TBA,None
4913,EDLF,9998,Doctoral Research Apprenticeship,14636,24,IND,3,30,TBA,Sara Dexter,TBA,TBA,1,None
4914,EDLF,9998,Doctoral Research Apprenticeship,14645,26,IND,3,30,TBA,Chris Hulleman,TBA,TBA,TBA,None
4915,EDLF,9998,Doctoral Research Apprenticeship,14813,27,IND,3,30,TBA,Daphna Bassok,TBA,TBA,TBA,None
4916,EDLF,9998,Doctoral Research Apprenticeship,14841,28,IND,3,30,TBA,Vivian Wong,TBA,TBA,TBA,None
4917,EDLF,9999,Doctoral Dissertation,14572,1,IND,3,30,TBA,Tonya Moon,TBA,TBA,TBA,None
4918,EDLF,9999,Doctoral Dissertation,14568,2,IND,3,30,TBA,David Grissmer,TBA,TBA,TBA,None
4919,EDLF,9999,Doctoral Dissertation,14657,3,IND,3,30,TBA,Karen Inkelas,TBA,TBA,TBA,None
4920,EDLF,9999,Doctoral Dissertation,14789,4,IND,3,30,TBA,David Eddy Spicer,TBA,TBA,TBA,None
4921,EDLF,9999,Doctoral Dissertation,14842,5,IND,3,30,TBA,Vivian Wong,TBA,TBA,TBA,None
4922,EDLF,9999,Doctoral Dissertation,14897,6,IND,3,30,TBA,Jessica Whittaker,TBA,TBA,TBA,None
4923,EDLF,9999,Doctoral Dissertation,14772,7,IND,3,30,TBA,Josipa Roksa,TBA,TBA,TBA,None
4924,EDLF,9999,Doctoral Dissertation,14808,8,IND,3,30,TBA,Patrick Tolan,TBA,TBA,TBA,None
4925,EDLF,9999,Doctoral Dissertation,14536,9,IND,3,30,TBA,Nancy Deutsch,TBA,TBA,TBA,None
4926,EDLF,9999,Doctoral Dissertation,14899,11,IND,3,30,TBA,Jason Downer,TBA,TBA,TBA,None
4927,EDLF,9999,Doctoral Dissertation,14537,12,IND,3,30,TBA,Walter Heinecke,TBA,TBA,TBA,None
4928,EDLF,9999,Doctoral Dissertation,14538,13,IND,3,30,TBA,Diane Hoffman,TBA,TBA,TBA,None
4929,EDLF,9999,Doctoral Dissertation,14539,14,IND,3,30,TBA,Timothy Konold,TBA,TBA,TBA,None
4930,EDLF,9999,Doctoral Dissertation,14540,15,IND,3,30,TBA,Brian Pusser,TBA,TBA,TBA,None
4931,EDLF,9999,Doctoral Dissertation,14991,16,IND,3,30,TBA,Amanda Williford,TBA,TBA,TBA,None
4932,EDLF,9999,Doctoral Dissertation,14541,17,IND,3,30,TBA,James Wyckoff,TBA,TBA,TBA,None
4933,EDLF,9999,Doctoral Dissertation,14994,18,IND,3,30,TBA,Rachel Wahl,TBA,TBA,TBA,None
4934,EDLF,9999,Doctoral Dissertation,15007,19,IND,3,30,TBA,Jennifer LoCasale-Crouch,TBA,TBA,TBA,None
4935,EDLF,9999,Doctoral Dissertation,14542,25,IND,3,30,TBA,Sara Dexter,TBA,TBA,TBA,None
4936,EDLF,9999,Doctoral Dissertation,14543,26,IND,3,30,TBA,Sarah Turner,TBA,TBA,TBA,None
4937,EDLF,9999,Doctoral Dissertation,14544,28,IND,3,30,TBA,Sara Rimm-Kaufman,TBA,TBA,TBA,None
4938,EDLF,9999,Doctoral Dissertation,14545,29,IND,3,30,TBA,Joanna Williams,TBA,TBA,TBA,None
4939,EDLF,9999,Doctoral Dissertation,14613,33,IND,3,30,TBA,Derrick Alridge,TBA,TBA,TBA,None
4940,EDLF,9999,Doctoral Dissertation,14637,34,IND,3,30,TBA,Stephanie Moore,TBA,TBA,TBA,None
4941,EDLF,9999,Doctoral Dissertation,14646,36,IND,3,30,TBA,Michelle Young,TBA,TBA,TBA,None
4942,EDLF,9999,Doctoral Dissertation,14811,37,IND,3,30,TBA,Chris Hulleman,TBA,TBA,TBA,None
4943,EDLF,9999,Doctoral Dissertation,14845,38,IND,3,30,TBA,Natalia Palacios,TBA,TBA,TBA,None
4944,EDLF,9999,Doctoral Dissertation,14662,39,IND,3,30,TBA,Daphna Bassok,TBA,TBA,TBA,None
4945,EDLF,9999,Doctoral Dissertation,14664,40,IND,3,30,TBA,Christian Steinmetz,TBA,TBA,TBA,None
4946,EDLF,9999,Doctoral Dissertation,14773,41,IND,3,30,TBA,Catherine Bradshaw,TBA,TBA,TBA,None
4947,EDIS,2010,Teaching as a Profession,14503,1,Lecture,3,35,Ruffner Hall 237,Vivien Chabalengula,930,1045,"2, 4",None
4948,EDIS,2010,Teaching as a Profession,14504,2,Lecture,3,40,Ruffner Hall 127,Katie Van Ess+1,1400,1515,"1, 3",None
4949,EDIS,2010,Teaching as a Profession,14575,3,Lecture,3,45,Dell 2 103,Eleanor Wilson,1530,1800,1,None
4950,EDIS,2010,Teaching as a Profession,14576,4,Lecture,3,40,Ruffner Hall 127,Stephen Plaskon,1830,2100,2,None
4951,EDIS,2010,Teaching as a Profession,14639,5,Lecture,3,45,Ruffner Hall 237,Eleanor Wilson,1230,1345,"2, 4",None
4952,EDIS,2010,Teaching as a Profession,14654,6,Lecture,3,35,Ruffner Hall 237,Vivien Chabalengula,1100,1215,"2, 4",None
4953,EDIS,2010,Teaching as a Profession,14790,7,Lecture,3,45,Ruffner Hall 237,Eleanor Wilson,1530,1800,4,None
4954,EDIS,2010,Teaching as a Profession,18319,8,Lecture,3,40,Ruffner Hall 137,Brian Kayser,1400,1515,"2, 4",None
4955,EDIS,2880,Field Experience,14505,1,PRA,1,35,TBA,Vivien Chabalengula,TBA,TBA,TBA,None
4956,EDIS,2880,Field Experience,14506,2,PRA,1,40,TBA,Katie Van Ess+1,TBA,TBA,TBA,None
4957,EDIS,2880,Field Experience,14577,3,PRA,1,45,TBA,Eleanor Wilson,TBA,TBA,TBA,None
4958,EDIS,2880,Field Experience,14640,4,PRA,1,40,TBA,Stephen Plaskon,TBA,TBA,TBA,None
4959,EDIS,2880,Field Experience,14641,5,PRA,1,45,TBA,Eleanor Wilson,TBA,TBA,TBA,None
4960,EDIS,2880,Field Experience,14655,6,PRA,1,35,TBA,Vivien Chabalengula,TBA,TBA,TBA,None
4961,EDIS,2880,Field Experience,14791,7,PRA,1,45,TBA,Eleanor Wilson,TBA,TBA,TBA,None
4962,EDIS,2880,Field Experience,18320,8,PRA,1,30,TBA,Brian Kayser,TBA,TBA,TBA,None
4963,EDIS,2920,Debunking Classroom Myths,14793,1,Lecture,3,30,Ruffner Hall 139,Jennifer Maeng,1400,1515,"2, 4",None
4964,EDIS,3012,Mindfulness in Health and Human Development,14870,1,Lecture,3,30,McLeod Hall 2010 - Science Ctr,Helen Min+1,1630,1900,3,None
4965,EDIS,3020,The Exceptional Learner,14507,1,Lecture,3,150,Ruffner Hall G008,William Therrien,1530,1800,1,None
4966,EDIS,3045,"Mathematics in Early Childhood: Understand, Assess, and Support Development",19410,500,Lecture,3,25,Web-Based Course,Jessica Whittaker,402,404,1,None
4967,EDIS,3045,"Mathematics in Early Childhood: Understand, Assess, and Support Development",20437,501,Lecture,3,26,Web-Based Course,Ginny Vitiello,454,456,1,None
4968,EDIS,3050,An Introduction to Design Through Making,14955,1,PRA,1,15,Contact Department,Glen Bull,1230,1345,"2, 4",None
4969,EDIS,3060,Poverty and the Young Child: Understanding Impacts in the US,19538,1,Lecture,3,30,Physics Bldg 218,Jennifer LoCasale-Crouch,1530,1800,3,None
4970,EDIS,3460,Introduction to English Learners,18085,500,Lecture,1,24,Web-Based Course,Alexis Rutt,00,02,1,None
4971,EDIS,3460,Introduction to English Learners,18087,501,Lecture,1,24,Web-Based Course,Alexis Rutt,04,06,1,None
4972,EDIS,3460,Introduction to English Learners,18088,502,Lecture,1,24,Web-Based Course,Alexis Rutt,08,10,1,None
4973,EDIS,3881,Field Experience: Elementary Education,14559,1,PRA,1,35,Ruffner Hall 237,Emma Pearson+1,1430,1530,"1, 3",None
4974,EDIS,3887,Field Experience: Special Education,14560,1,PRA,1,15,TBA,Anna Myers,TBA,TBA,TBA,None
4975,EDIS,4012,Advanced Mindfulness in Health and Human Development,14952,1,Lecture,3,30,McLeod Hall 2010 - Science Ctr,Patricia Jennings,1400,1630,2,None
4976,EDIS,4040,Introduction to Psychoeducational Assessment,14902,1,Lecture,3,40,Ruffner Hall 137,Marie Ratliff-Black,1830,2100,2,None
4977,EDIS,4100,Characteristics of Individuals with Emotional & Behavioral Disabilities,18089,500,Lecture,1,30,Web-Based Course,Lydia Beahm,12,14,1,None
4978,EDIS,4110,Characteristics of Individuals with Learning Disabilities,18090,500,Lecture,1,30,Web-Based Course,Victoria Vanuitert,16,18,1,None
4979,EDIS,4120,Characteristics of Individuals with Intellectual Disabilities,18091,500,Lecture,1,30,Web-Based Course,Anna Myers,20,22,1,None
4980,EDIS,4210,Introduction to Language Acquisition & Development,14903,1,Lecture,3,30,Ruffner Hall 127,Stephen Plaskon,1830,2100,4,None
4981,EDIS,4881,Field Experience: Elementary,14524,1,PRA,1,24,Ruffner Hall 137,Abigail Kayser,1200,1250,3,None
4982,EDIS,4881,Field Experience: Elementary,14650,2,PRA,1,24,Ruffner Hall 137,Abigail Kayser,1300,1350,3,None
4983,EDIS,4887,Field Experience: Special Education,14892,1,PRA,1,25,TBA,Michael Kennedy,TBA,TBA,TBA,None
4984,EDIS,4887,Field Experience: Special Education,18092,500,PRA,1,24,Web-Based Course,Mira Williams,24,26,1,None
4985,EDIS,4993,Independent Study,20402,1,IND,1,30,TBA,Glen Bull,TBA,TBA,TBA,None
4986,EDIS,4995,Directed Research,19871,1,IND,1,30,TBA,Stephanie Morano,TBA,TBA,TBA,None
4987,EDIS,4995,Directed Research,14835,2,IND,1,30,TBA,Jennifer Chiu,TBA,TBA,TBA,None
4988,EDIS,4995,Directed Research,14971,3,IND,1,30,TBA,Patricia Jennings,TBA,TBA,TBA,None
4989,EDIS,4995,Directed Research,14998,4,IND,1,30,TBA,William Therrien,TBA,TBA,TBA,None
4990,EDIS,4995,Directed Research,15013,5,IND,1,30,TBA,Julie Cohen,TBA,TBA,TBA,None
4991,EDIS,4995,Directed Research,19870,6,IND,1,30,TBA,Emily Barton,TBA,TBA,TBA,None
4992,EDIS,4995,Directed Research,20399,7,IND,1,30,TBA,Anita McGinty,TBA,TBA,TBA,None
4993,EDIS,4995,Directed Research,20577,8,IND,1,30,TBA,Emily Solari,TBA,TBA,TBA,None
4994,EDIS,5000,The Exceptional Learner,18093,500,Lecture,3,40,Web-Based Course,Roberta Gentry,28,30,1,None
4995,EDIS,5000,The Exceptional Learner,20243,502,Lecture,3,40,Web-Based Course,Daniel Pollitt,430,432,1,None
4996,EDIS,5000,The Exceptional Learner,20390,503,Lecture,3,30,Web-Based Course,Patricia Crawford,434,436,1,None
4997,EDIS,5000,The Exceptional Learner,20434,504,Lecture,3,40,Web-Based Course,Hannah Mathews,450,452,1,None
4998,EDIS,5011,Classroom Management and Behavioral Assessment,14768,1,Lecture,3,24,Ruffner Hall 137,Abigail Kayser,1530,1800,3,None
4999,EDIS,5011,Classroom Management and Behavioral Assessment,14769,2,Lecture,3,24,Ruffner Hall 137,Abigail Kayser,1830,2100,3,None
5000,EDIS,5012,Mindfulness for Teachers,18096,500,Lecture,3,24,Web-Based Course,Pamela Nicholas-Stokes+1,32,34,1,None
5001,EDIS,5025,"Curriculum, Instruction, and Assessment",18099,500,Lecture,3,26,Web-Based Course,Anne Jewett,40,42,1,None
5002,EDIS,5025,"Curriculum, Instruction, and Assessment",19413,501,Lecture,3,24,Web-Based Course,Sasha Rehm,406,408,1,None
5003,EDIS,5036,Trends and Issues in Science Education,18100,500,Lecture,3,24,Web-Based Course,Vivien Chabalengula,44,46,1,None
5004,EDIS,5041,Behavior & Classroom Management,14508,1,Lecture,3,30,Ruffner Hall 173,Lysandra Cook,1530,1800,3,None
5005,EDIS,5051,Teaching Science in Secondary Schools II,14516,1,Lecture,3,20,Ruffner Hall 237,Frackson Mumba+1,1530,1800,3,None
5006,EDIS,5060,Math Instruction for Special Education,14912,1,Lecture,3,25,Ruffner Hall 237,Stephanie Morano,1530,1800,2,None
5007,EDIS,5070,Designing Technology - Enhanced Instruction,14815,1,SEM,1,40,Contact Department,Jennifer Chiu+1,1200,1250,1,None
5008,EDIS,5070,Designing Technology - Enhanced Instruction,14855,2,SEM,1,40,Contact Department,Jennifer Chiu+1,1300,1350,1,None
5009,EDIS,5075,Online Instructional Procedures for K-12,18102,500,Lecture,3,24,Web-Based Course,Stephanie Moore,52,54,1,None
5010,EDIS,5134,Behavior Observations and Analysis,18103,500,Lecture,3,24,Web-Based Course,Einar Ingvarsson,56,100,1,None
5011,EDIS,5136,Ethics and Professional Conduct of Behavior Analysts,18107,501,Lecture,3,24,Web-Based Course,Byron Wine+1,114,116,1,None
5012,EDIS,5140,Methods of Instruction and Collaboration in Special Education,14509,1,Lecture,3,25,Ruffner Hall 139,Michael Kennedy,1530,1800,1,None
5013,EDIS,5140,Methods of Instruction and Collaboration in Special Education,18110,500,Lecture,3,24,Northern Virginia Center,Mira Williams01/25 ,800,1300,6,None
5014,EDIS,5141,IEP & Transition Planning,18111,500,Lecture,1,24,Web-Based Course,H. Nicole Myers-Mitchell,122,124,1,None
5015,EDIS,5142,IEP Development and Implementation,18112,500,Lecture,3,24,Web-Based Course,H. Nicole Myers-Mitchell,126,128,1,None
5016,EDIS,5143,Transition Planning for Special Education,18113,500,Lecture,3,24,Web-Based Course,Roberta Gentry,130,132,1,None
5017,EDIS,5175,Issues in K-12 Education,18116,500,Lecture,3,24,Web-Based Course,Katherine Cornett+1,138,140,1,None
5018,EDIS,5175,Issues in K-12 Education,20397,501,Lecture,3,24,Web-Based Course,Stephanie van Hover+1,438,440,1,None
5019,EDIS,5230,Reading and Writing Instruction for Special Education,14511,1,Lecture,3,25,Ruffner Hall 139,Lysandra Cook,1830,2100,2,None
5020,EDIS,5230,Reading and Writing Instruction for Special Education,18117,500,Lecture,3,24,Web-Based Course,Lysandra Cook,142,144,1,None
5021,EDIS,5235,Dyslexia and the Classroom,18126,500,Lecture,1,24,Web-Based Course,Amanda Rawlins+1,146,148,1,None
5022,EDIS,5270,Teaching Reading Writing to ELLs,18128,500,Lecture,3,24,Web-Based Course,Karen Ford,150,152,1,None
5023,EDIS,5300,Language Arts Methods,14647,1,Lecture,3,25,Ruffner Hall 237,Charlotte Davis+1,1530,1800,1,None
5024,EDIS,5300,Language Arts Methods,14816,2,Lecture,3,25,Ruffner Hall 127,Judith Paulick,1530,1800,2,None
5025,EDIS,5310,Differentiating Reading Instruction,14512,1,Lecture,3,25,Ruffner Hall 177,Emma Pearson+1,930,1045,"2, 4",None
5026,EDIS,5320,Mathematics in the Elementary School,14513,1,Lecture,3,24,Ruffner Hall 237,Kateri Thunder,1830,2100,1,None
5027,EDIS,5320,Mathematics in the Elementary School,14913,2,Lecture,3,24,Ruffner Hall 237,Casedy Thomas+1,1400,1515,"2, 4",None
5028,EDIS,5340,Teaching Social Studies in the Elementary School,14529,1,Lecture,3,35,Ruffner Hall 137,Alexa Quinn+1,1530,1800,4,None
5029,EDIS,5401,Teaching English in Secondary Schools II,14605,1,Lecture,3,20,Ruffner Hall 139,Natasha Heny,1530,1800,3,None
5030,EDIS,5409,Children's Literature - Library Media Studies,18131,500,Lecture,3,24,Web-Based Course,Diane Schnoor,154,156,1,None
5031,EDIS,5410,Young Adult Literature,18132,500,Lecture,3,16,Web-Based Course,Gail Lovette,158,200,1,None
5032,EDIS,5422,Cross-Cultural Education for Diverse Learners,18133,500,Lecture,3,24,Web-Based Course,Wendy Amato,202,204,1,None
5033,EDIS,5423,English Linguistics,18134,500,Lecture,3,24,Web-Based Course,April Salerno+1,206,208,1,None
5034,EDIS,5428,ESL Methods PreK-12,18135,500,Lecture,3,24,Web-Based Course,April Salerno,210,212,1,None
5035,EDIS,5435,Writing Across the Curriculum,18136,500,Lecture,3,24,Web-Based Course,Isabel Sawyer,214,216,1,None
5036,EDIS,5451,Teaching Mathematics in Secondary School II,14514,1,SEM,3,15,TBA,Kyong Mi Choi+1,1530,1800,3,None
5037,EDIS,5470,ESL Assessment and Curriculum Design,18371,1,Lecture,3,15,Dell 2 100,Chris Chang-Bacon,1530,1800,3,None
5038,EDIS,5490,Planning Foreign Language Instruction,14515,1,Lecture,3,15,Dell 2 102,Wendy Amato,1530,1800,3,None
5039,EDIS,5601,Teaching Social Studies in the Secondary School II,14517,1,Lecture,3,30,Contact Department,Stephanie van Hover,1530,1800,3,None
